month,dayofmonth,hourofday,hour,mwh2123,mwh2120,mwh2137,mwh2059,mwh2141,mwh2142,mwh2129,mwh2158,mwh2130,mwh2146,mth2123,mth2120,mth2137,mth2059,mth2141,mth2142,mth2129,mth2158,mth2130,mth2146
8,3,5,942,14.05705,14.99975833,16.01374167,16.11321667,12.79825,14.568775,13.311325,16.62681667,13.453025,15.030125,34.9925,35.79166667,35.42333333,34.97,35.55333333,35.38,35.6575,35.6075,35.1475,35.57666667
8,3,6,943,14.03019167,14.98425833,15.98325,16.09265833,12.79499167,14.54925,13.2997,16.59451667,13.44605,14.99070833,35.03583333,35.94833333,35.405,34.99083333,35.59833333,35.36083333,35.65666667,35.56,35.24333333,35.58083333
8,3,7,944,14.043775,14.96163333,15.98024167,16.12015833,12.79155,14.528225,13.29498333,16.6038,13.448,14.99986667,35.055,35.88916667,35.36916667,35.0175,35.62916667,35.32916667,35.66416667,35.51,35.1925,35.49
8,3,8,945,14.07808333,14.990575,16.02400833,16.16481667,12.81504167,14.57090833,13.305425,16.67094167,13.46941667,15.05733333,35.06666667,35.96,35.4,35.0525,35.6475,35.38,35.73333333,35.55333333,35.295,35.56833333
8,3,9,946,14.08030833,14.99021667,16.02305,16.16696667,12.836875,14.577075,13.30766667,16.69369167,13.47629167,15.06565,35.08,36.03583333,35.44333333,35.04166667,35.635,35.36833333,35.75583333,35.52333333,35.33833333,35.57333333
8,3,10,947,14.08215833,14.985325,16.02025833,16.16438333,12.83008333,14.56914167,13.29926667,16.68723333,13.47676667,15.05739167,35.045,36.005,35.4525,35.02166667,35.56416667,35.32666667,35.80916667,35.49916667,35.36916667,35.57
8,3,11,948,14.079675,14.947525,16.014925,16.15390833,12.82454167,14.55384167,13.29353333,16.68080833,13.47225,15.04199167,35.055,36.05916667,35.44,35.05583333,35.50333333,35.21583333,35.85333333,35.50333333,35.35166667,35.58416667
8,3,12,949,14.082975,14.957425,16.00535,16.15424167,12.81438333,14.56428333,13.29159167,16.679475,13.46873333,15.03585,35.10083333,35.93166667,35.3575,35.03833333,35.4125,35.1625,35.8675,35.52583333,35.28666667,35.53
8,3,13,950,14.09174167,14.976725,16.00951667,16.1452,12.81313333,14.56995833,13.29503333,16.66995,13.47245,15.042825,35.1925,35.96583333,35.2625,35.05916667,35.28833333,35.18583333,35.8925,35.54,35.28083333,35.53
8,3,14,951,14.09740833,14.9894,16.01495,16.136825,12.810675,14.57496667,13.29884167,16.669625,13.475025,15.05195833,35.2125,35.99833333,35.17,35.04,35.27,35.27,35.92083333,35.54,35.23,35.49583333
8,3,15,952,14.09670833,14.99315,16.01589167,16.13495,12.80538333,14.5766,13.29858333,16.66700833,13.47265833,15.05650833,35.19166667,36.01583333,35.21333333,35.09,35.325,35.24666667,35.97,35.54416667,35.20583333,35.56
8,3,16,953,14.04476667,14.99328333,16.0097,16.13305,12.79869167,14.580125,13.2963,16.668275,13.45848333,15.05319167,35.22,36.01333333,35.2125,35.12333333,35.325,35.18416667,35.99,35.58,35.1375,35.49583333
8,3,17,954,14.04995,14.99344167,15.96675,16.13275,12.78821667,14.58639167,13.278675,16.61324167,13.41481667,15.01144167,35.17416667,36,35.22333333,35.08333333,35.28666667,35.18833333,35.89083333,35.52916667,35.04416667,35.51
8,3,18,955,14.05413333,15.00350833,15.98455,16.14284167,12.78260833,14.59101667,13.27969167,16.62421667,13.41885,15.0189,35.3025,36.14166667,35.23916667,35.09333333,35.41083333,35.37,35.92083333,35.55,35.12916667,35.595
8,3,19,956,14.058525,15.01455,15.996775,16.14935,12.78386667,14.591925,13.285425,16.6422,13.42891667,15.03298333,35.45583333,36.2775,35.36916667,35.195,35.6325,35.60083333,35.92166667,35.68666667,35.215,35.56333333
8,3,20,957,14.052125,15.011575,15.995275,16.14619167,12.77961667,14.58753333,13.2803,16.64179167,13.42519167,15.03076667,35.50583333,36.16583333,35.49416667,35.33166667,35.68916667,35.615,35.81666667,35.83333333,35.28,35.6075
8,3,21,958,14.04440833,15.00563333,15.98925833,16.14073333,12.77485833,14.58264167,13.27315,16.62813333,13.41999167,15.02125833,35.4875,36.1525,35.50333333,35.355,35.57,35.595,35.81583333,35.90583333,35.17333333,35.41583333
8,3,22,959,14.03833333,15.00001667,15.98340833,16.13605,12.770875,14.57865833,13.2669,16.62730833,13.41586667,15.01358333,35.38,36.03333333,35.45083333,35.42583333,35.53666667,35.6325,35.80666667,35.82666667,35.15,35.4875
8,3,23,960,14.03254167,14.99470833,15.97659167,16.1308,12.76483333,14.574575,13.26255833,16.62255,13.4118,15.005675,35.7075,36,35.6,35.45916667,35.65666667,35.565,35.7775,35.98916667,35.115,35.45583333
8,4,0,961,14.02580833,14.98935,15.97056667,16.12625,12.762475,14.572325,13.25765,16.61769167,13.40776667,14.99828333,35.55166667,35.9225,36.05166667,35.47,35.78166667,35.50916667,35.81833333,36.27166667,35.39083333,35.6775
8,4,1,962,14.02375,14.988425,15.9687,16.12608333,12.7692,14.57248333,13.25409167,16.62279167,13.40855,14.99675833,35.255,35.78833333,35.84416667,35.33333333,35.88666667,35.4625,35.60416667,36.01916667,35.325,35.465
8,4,2,963,14.01343333,14.98694167,15.96591667,16.12279167,12.7638,14.57064167,13.25113333,16.62243333,13.40690833,14.987675,35.10333333,35.68333333,35.505,35.00583333,35.605,35.41,35.44,35.75,35.0925,35.3525
8,4,3,964,14.020575,14.98579167,15.96525,16.12375,12.78331667,14.57283333,13.25249167,16.63274167,13.414275,14.99918333,35.10333333,35.73333333,35.55416667,35.09666667,35.41416667,35.43583333,35.38,35.55333333,35.05666667,35.435
8,4,4,965,14.019675,14.985225,15.96343333,16.122325,12.819225,14.58058333,13.261925,16.672875,13.42900833,15.011325,35.14,35.78333333,35.36833333,35.14333333,35.52666667,35.45833333,35.48,35.58083333,35.1175,35.48
8,4,5,966,14.01768333,14.9833,15.962475,16.12035833,12.82820833,14.5826,13.269525,16.68799167,13.434625,15.014275,35.25333333,35.90333333,35.39666667,35.11083333,35.69,35.6,35.50583333,35.56,35.1775,35.455
8,4,6,967,14.01420833,14.9806,15.958725,16.11700833,12.82693333,14.57879167,13.26550833,16.68543333,13.43326667,15.009675,35.27,35.96833333,35.325,35.09,35.70333333,35.725,35.56,35.55333333,35.20666667,35.50166667
8,4,7,968,14.00825,14.97410833,15.9497,16.10936667,12.82279167,14.56390833,13.25925,16.67738333,13.43285833,15.00073333,35.2775,35.945,35.36833333,35.13666667,35.67,35.7625,35.63833333,35.61833333,35.29083333,35.50916667
8,4,8,969,13.98224167,14.94793333,15.91573333,16.08335,12.810325,14.53541667,13.24346667,16.644025,13.42450833,14.9669,35.34416667,36.07333333,35.44833333,35.23,35.78083333,35.85666667,35.78083333,35.61,35.37666667,35.54666667
8,4,9,970,13.96913333,14.92416667,15.90415,16.07906667,12.79638333,14.524525,13.23705833,16.6324,13.41871667,14.938625,35.285,36.03166667,35.41416667,35.18583333,35.7,35.775,35.83,35.56666667,35.34416667,35.505
8,4,10,971,13.97679167,14.91834167,15.920175,16.07456667,12.79180833,14.53131667,13.22249167,16.619525,13.4221,14.95105833,35.26,36.035,35.3525,35.15916667,35.50583333,35.7875,35.80666667,35.55666667,35.27333333,35.46666667
8,4,11,972,13.99383333,14.93025833,15.933525,16.0704,12.79084167,14.53995,13.22154167,16.636825,13.42885,14.96020833,35.26333333,36.05916667,35.36666667,35.18583333,35.44333333,35.7475,35.82666667,35.58166667,35.3175,35.5225
8,4,12,973,14.00404167,14.94503333,15.94401667,16.06959167,12.78956667,14.55006667,13.239125,16.64466667,13.43358333,14.97045,35.26666667,36.03833333,35.31416667,35.17833333,35.28583333,35.66333333,35.82666667,35.53333333,35.28166667,35.49583333
8,4,13,974,14.006025,14.95369167,15.94960833,16.0712,12.78569167,14.55463333,13.24101667,16.64984167,13.4323,14.97593333,35.195,36.00333333,35.3325,35.07416667,35.25666667,35.65083333,35.73,35.42833333,35.2125,35.42833333
8,4,14,975,14.01254167,14.96038333,15.952675,16.07318333,12.782225,14.55983333,13.23959167,16.65136667,13.42783333,14.98051667,35.14,35.99333333,35.15166667,34.97083333,35.23,35.61333333,35.70333333,35.34416667,35.14666667,35.43166667
8,4,15,976,14.01709167,14.96520833,15.95491667,16.07631667,12.778775,14.564325,13.2384,16.65376667,13.4228,14.98194167,35.21916667,36.0075,35.15416667,34.97,35.21583333,35.67916667,35.7,35.405,35.23,35.50083333
8,4,16,977,14.02030833,14.94625,15.95806667,16.06775,12.77570833,14.55844167,13.23241667,16.65284167,13.41896667,14.97923333,35.4975,36.10666667,35.365,35.0925,35.3625,35.77666667,35.76666667,35.5475,35.33083333,35.65166667
8,4,17,978,14.031075,14.95136667,15.969175,16.05369167,12.76706667,14.56160833,13.21861667,16.66046667,13.41848333,14.99001667,35.72583333,36.13083333,35.40083333,35.2025,35.49166667,35.87083333,35.75083333,35.65833333,35.25833333,35.62916667
8,4,18,979,14.05875,14.98356667,15.99339167,16.0866,12.76256667,14.59370833,13.22566667,16.6834,13.42075,15.017925,35.62583333,36.0075,35.425,35.24666667,35.53333333,35.93833333,35.74416667,35.68666667,35.21333333,35.5
8,4,19,980,14.077,15.01265833,16.025325,16.12164167,12.773375,14.61518333,13.2376,16.705025,13.42950833,15.05704167,35.35333333,36.0325,35.39333333,35.24,35.4925,35.80083333,35.64583333,35.68666667,35.21583333,35.4075
8,4,20,981,14.07608333,15.011825,16.02481667,16.12086667,12.76834167,14.61165,13.22921667,16.70533333,13.42440833,15.05535833,35.305,35.95583333,35.51083333,35.30333333,35.58166667,35.75083333,35.65916667,35.7175,35.13083333,35.405
8,4,21,982,14.07408333,15.00611667,16.01985,16.11615833,12.76061667,14.60704167,13.22845833,16.701075,13.417775,15.0477,35.3425,35.96333333,35.52333333,35.30916667,35.60583333,35.80583333,35.7,35.7275,35.15833333,35.36583333
8,4,22,983,14.0693,15.00116667,16.01626667,16.11361667,12.75954167,14.60346667,13.224325,16.69659167,13.41995833,15.042875,35.44333333,35.92833333,35.53,35.33333333,35.67916667,35.78833333,35.58083333,35.72166667,35.20916667,35.28166667
8,4,23,984,14.06485833,14.99774167,16.0125,16.111125,12.75745,14.60061667,13.22016667,16.69074167,13.4173,15.038725,35.43,36.1975,35.53666667,35.36583333,35.72166667,35.93,35.65,35.86333333,35.26666667,35.325
8,5,0,985,14.06084167,14.99435,16.00863333,16.096225,12.75590833,14.59815833,13.217275,16.687,13.41584167,15.03463333,35.355,36.14416667,35.53666667,35.655,35.78166667,36.02583333,35.7475,35.90083333,35.20333333,35.42583333
8,5,1,986,14.05710833,14.99136667,16.00559167,16.10611667,12.7545,14.5961,13.2151,16.68439167,13.415225,15.03104167,35.325,35.88666667,35.46666667,35.37916667,35.71166667,35.85,35.69666667,35.83,35.17,35.3025
8,5,2,987,14.0535,14.9884,16.00345,16.104125,12.753025,14.594325,13.21295,16.68198333,13.414725,15.02729167,35.28083333,35.70083333,35.34916667,35.22666667,35.45083333,35.795,35.57083333,35.675,35.11333333,35.29333333
8,5,3,988,14.05025,14.98616667,16.00136667,16.10235833,12.75174167,14.59184167,13.21123333,16.679875,13.415225,15.02475,35.21333333,35.79416667,35.3025,35.20666667,35.27083333,35.8075,35.46583333,35.4875,35.14166667,35.35333333
8,5,4,989,14.04731667,14.98269167,15.999025,16.09895,12.75055,14.590375,13.20966667,16.67804167,13.414725,15.02156667,35.18583333,35.79166667,35.37666667,35.08583333,35.3475,35.8025,35.54,35.56333333,35.19416667,35.43583333
8,5,5,990,14.03803333,14.98055,15.993475,16.07233333,12.749325,14.58814167,13.206725,16.66405,13.414525,15.01528333,35.15833333,35.81,35.36666667,35.0375,35.4475,35.77416667,35.585,35.56,35.1575,35.41916667
8,5,6,991,14.01421667,14.97635833,15.96609167,16.04838333,12.74835,14.57841667,13.202375,16.63384167,13.41330833,14.99235,35.16333333,35.80666667,35.34833333,34.9675,35.52,35.81666667,35.6,35.56333333,35.16583333,35.3875
8,5,7,992,13.98055,14.95823333,15.92800833,16.05076667,12.74275,14.54890833,13.19624167,16.61058333,13.40705,14.95736667,35.19,35.85,35.27833333,35.04416667,35.49916667,35.9175,35.64416667,35.55666667,35.22,35.41833333
8,5,8,993,13.96855,14.90748333,15.90804167,16.02565,12.73294167,14.52430833,13.1812,16.59334167,13.37964167,14.91288333,35.15,35.85333333,35.29833333,35.07,35.4175,35.79083333,35.665,35.51333333,35.22333333,35.4
8,5,9,994,13.978775,14.90013333,15.91954167,16.03396042,12.7352,14.53056667,13.177925,16.60186667,13.38610833,14.91460833,35.12833333,35.86833333,35.32083333,35.00166667,35.42,35.81333333,35.62916667,35.51,35.24666667,35.40083333
8,5,10,995,14.00051667,14.92035,15.93965833,16.042925,12.73139167,14.54823333,13.18054167,16.61688333,13.40494167,14.93913333,35.11333333,35.9325,35.35416667,35.0625,35.30416667,35.78666667,35.65416667,35.47666667,35.27666667,35.405
8,5,11,996,14.04038333,14.94503333,15.95711667,16.049925,12.73269167,14.564775,13.1885,16.63229167,13.41594167,14.9697,35.08333333,35.9275,35.30666667,35.06333333,35.23666667,35.71416667,35.62666667,35.41083333,35.24333333,35.38333333
8,5,12,997,14.071875,14.96786667,15.97720833,16.05915,12.7329,14.57906667,13.19898333,16.64556667,13.42085833,14.98860833,35.12083333,35.98666667,35.3025,35.10666667,35.2,35.65916667,35.62,35.41333333,35.19166667,35.3625
8,5,13,998,14.11290833,14.98705,15.996425,16.07073333,12.732575,14.593475,13.20745833,16.658125,13.42065833,15.01526667,35.16666667,35.99666667,35.34,35.13083333,35.22666667,35.53,35.65166667,35.415,35.18916667,35.41416667
8,5,14,999,14.14693333,15.00256667,16.013675,16.08118333,12.730725,14.60801667,13.2115,16.66893333,13.41881667,15.03315,35.2,36.04833333,35.29083333,35.00333333,35.17416667,35.70166667,35.655,35.46166667,35.265,35.4275
8,5,15,1000,14.171825,15.01563333,16.02888333,16.0891,12.72720833,14.62225833,13.21345,16.67533333,13.412275,15.044025,35.41833333,36.09083333,35.3425,35.06083333,35.41416667,35.8525,35.69,35.72416667,35.44916667,35.64
8,5,16,1001,14.20888333,15.030575,16.05838333,16.11281667,12.72455833,14.64908333,13.210825,16.69559167,13.41216667,15.060675,35.84166667,36.10666667,35.44,35.3825,35.83333333,35.89583333,35.78916667,36.05083333,35.44333333,35.73583333
8,5,17,1002,14.22730833,15.03545833,16.08346667,16.13590833,12.71981667,14.66860833,13.206125,16.70376667,13.41205,15.08356667,36.24583333,36.13333333,35.51333333,35.82166667,35.98333333,35.90416667,35.82,36.065,35.40833333,35.54333333
8,5,18,1003,14.230675,15.040375,16.09036667,16.14645,12.71348333,14.675175,13.20315,16.712975,13.41323333,15.088775,36.585,36.09666667,35.665,35.84083333,36.21416667,35.82,35.83333333,35.95583333,35.2,35.42583333
8,5,19,1004,14.23109167,15.04675833,16.09504167,16.148625,12.71190833,14.67760833,13.20460833,16.71596667,13.42044167,15.09511667,36.38666667,36.03333333,35.6525,35.77333333,36.21,35.77,35.69333333,35.995,35.10416667,35.26666667
8,5,20,1005,14.22335,15.04285,16.08920833,16.14314167,12.707925,14.67259167,13.199175,16.71345,13.41676667,15.08885,36.56,36.06583333,35.79666667,35.75083333,36.26916667,35.80916667,35.8125,36.07666667,35.22333333,35.3625
8,5,21,1006,14.215025,15.03655,16.08266667,16.13800833,12.70440833,14.66863333,13.193425,16.70720833,13.41054167,15.07916667,36.53166667,36.02916667,35.8625,35.78916667,36.385,35.78166667,36.0625,36.27083333,35.22,35.455
8,5,22,1007,14.20748333,15.03394167,16.07806667,16.13329167,12.701425,14.66436667,13.18846667,16.70263333,13.4063,15.05475833,36.13083333,35.99416667,35.88416667,35.72583333,36.31916667,35.7275,35.93333333,36.115,35.3175,35.39666667
8,5,23,1008,14.20003333,15.02975833,16.07375,16.12958333,12.69885833,14.660825,13.184425,16.69869167,13.40260833,15.06426667,35.11833333,35.83333333,35.67166667,35.62916667,36.0475,35.5675,35.64333333,35.94416667,35.14,35.39666667
8,6,0,1009,14.19353333,15.02584167,16.06959167,16.12606667,12.696275,14.65735,13.180325,16.69401667,13.39935,15.05950833,34.4825,35.72583333,35.51166667,35.495,35.92416667,35.49916667,35.51333333,35.76583333,35.08,35.355
8,6,1,1010,14.186875,15.02210833,16.06559167,16.12284167,12.694925,14.65405833,13.176875,16.68946667,13.39825,15.052625,34.29833333,35.775,35.465,35.36916667,35.75666667,35.4,35.43916667,35.70833333,35.1075,35.3025
8,6,2,1011,14.18008333,15.01950833,16.06245,16.11995,12.69395,14.65134167,13.17405833,16.68735,13.396625,15.0495,34.415,35.69333333,35.36916667,35.24,35.50416667,35.32833333,35.42833333,35.5725,35.06916667,35.26666667
8,6,3,1012,14.17435,15.01683333,16.059275,16.11783333,12.692875,14.649475,13.17149167,16.68538333,13.39586667,15.046025,34.5575,35.6425,35.50916667,35.12583333,35.5075,35.44666667,35.34083333,35.37333333,35.0625,35.39
8,6,4,1013,14.16953333,15.01440833,16.056225,16.11615833,12.69215,14.64885,13.16960833,16.683925,13.3955,15.04334167,34.73583333,35.77333333,35.4125,35.31916667,35.8225,35.515,35.3725,35.45916667,35.16583333,35.44666667
8,6,5,1014,14.14918333,15.01139167,16.04263333,16.07505,12.69135,14.6443,13.16539167,16.66075,13.39475,15.034675,34.84,35.86666667,35.30333333,35.37333333,35.88083333,35.56,35.49166667,35.43083333,35.23666667,35.435
8,6,6,1015,14.1043,15.00296667,15.99251667,16.06575833,12.69043333,14.62588333,13.15925833,16.621825,13.38890833,14.999425,34.86583333,35.86416667,35.33,35.33666667,35.8225,35.54333333,35.50666667,35.32833333,35.22,35.4175
8,6,7,1016,14.07738333,14.955575,15.96219167,16.06371667,12.68373333,14.58885,13.14318333,16.60916667,13.380525,14.93905833,34.8275,35.90916667,35.35666667,35.30083333,35.73916667,35.53,35.53333333,35.32083333,35.2875,35.43916667
8,6,8,1017,14.07706667,14.91495,15.95840833,16.04855,12.67893333,14.575475,13.1263,16.60661667,13.381275,14.91485833,34.80083333,35.89333333,35.3175,35.2925,35.69666667,35.48916667,35.5225,35.2375,35.32833333,35.41666667
8,6,9,1018,14.09625,14.93303333,15.982825,16.06148333,12.67975833,14.58893333,13.131225,16.61790833,13.3936,14.93920833,34.8,35.88333333,35.3175,35.24333333,35.62833333,35.55666667,35.57333333,35.185,35.295,35.40666667
8,6,10,1019,14.12390833,14.95775,16.00641667,16.0793,12.680575,14.609525,13.14295,16.6426,13.40495,14.977525,34.825,35.93333333,35.32583333,35.25333333,35.48416667,35.52666667,35.63833333,35.22,35.26,35.39666667
8,6,11,1020,14.15865833,14.983125,16.036625,16.09824167,12.68179167,14.632675,13.15411667,16.66328333,13.41186667,15.01571667,34.85583333,35.96333333,35.325,35.21,35.44333333,35.52,35.70416667,35.18916667,35.26,35.40083333
8,6,12,1021,14.200325,15.00715,16.068275,16.11599167,12.68315,14.65731667,13.16714167,16.68550833,13.41478333,15.05223333,34.86583333,35.98333333,35.23,35.2725,35.38666667,35.3975,35.69,35.28833333,35.23,35.4
8,6,13,1022,14.23801667,15.02179167,16.08774167,16.12898333,12.680975,14.67261667,13.17379167,16.69849167,13.413775,15.07934167,34.96,35.9875,35.29083333,35.3075,35.49166667,35.38333333,35.67333333,35.34,35.25333333,35.41
8,6,14,1023,14.27206667,15.024975,16.10405833,16.13490833,12.678775,14.67363333,13.17404167,16.70291667,13.409525,15.092225,35.0175,36.185,35.26333333,35.24666667,35.66666667,35.55166667,35.69333333,35.39833333,35.3675,35.48
8,6,15,1024,14.2976,15.021575,16.11069167,16.14103333,12.67605,14.67415,13.17215,16.70738333,13.40351667,15.10003333,35.32583333,36.24333333,35.40833333,35.36166667,35.85416667,35.80083333,35.72083333,35.69166667,35.39333333,35.79166667
8,6,16,1025,14.32125833,15.018575,16.11904167,16.15578333,12.6741,14.68711667,13.16885833,16.71693333,13.40110833,15.11339167,35.59666667,36.17166667,35.51333333,35.49,35.81833333,35.82916667,35.7875,35.8225,35.30666667,35.6825
8,6,17,1026,14.33106667,15.0186,16.139925,16.17215,12.67311667,14.69363333,13.16436667,16.72258333,13.39545833,15.12813333,36.1875,36.04416667,35.48416667,35.3725,35.52333333,35.6925,35.74333333,35.84333333,35.20333333,35.35083333
8,6,18,1027,14.329625,15.021025,16.15365833,16.18009167,12.66724167,14.6973,13.15701667,16.72255833,13.38615,15.13619167,36.74833333,36.14166667,35.62333333,35.39333333,35.55666667,35.55166667,35.75,35.83666667,35.18833333,35.22416667
8,6,19,1028,14.325925,15.023375,16.1614,16.18086667,12.66249167,14.70125833,13.15119167,16.72448333,13.383775,15.13355,36.94166667,36.14,35.68583333,35.36916667,35.6975,35.61333333,35.84333333,35.85333333,35.16583333,35.26
8,6,20,1029,14.31393333,15.016,16.15349167,16.172825,12.65688333,14.69473333,13.14650833,16.718025,13.37749167,15.12215833,36.88916667,36.14916667,35.9225,35.49916667,35.9475,35.62833333,36.01916667,36.12,35.21666667,35.43
8,6,21,1030,14.29010833,15.00591667,16.14230833,16.15995833,12.64544167,14.68719167,13.13449167,16.700975,13.36723333,15.10889167,37.02833333,36.0925,36.13666667,35.49333333,36.24916667,35.68,36.05916667,36.4175,35.2,35.5125
8,6,22,1031,14.28706667,15.005025,16.13973333,16.16025833,12.644775,14.68474167,13.12916667,16.70815,13.3642,15.10213333,36.26083333,36.09916667,36.22083333,35.61833333,36.30666667,35.78666667,36.11,36.39166667,35.28666667,35.685
8,6,23,1032,14.28050833,15.00253333,16.13588333,16.15683333,12.64509167,14.68219167,13.12385833,16.69871667,13.36515,15.09920833,35.91583333,36.07333333,36.07833333,35.60916667,36.24916667,35.87083333,35.93666667,36.27,35.33833333,35.58
8,7,0,1033,14.30423333,15.00010833,16.13256667,16.15386667,12.67539167,14.69150833,13.15324167,16.74225833,13.38625,15.11526667,35.27916667,36.04416667,36.14166667,35.6075,36.17,35.7575,35.83666667,36.08916667,35.30166667,35.36
8,7,1,1034,14.30324167,14.99911667,16.13073333,16.15245833,12.67899167,14.69,13.163625,16.749775,13.386725,15.11505833,34.73916667,35.88666667,36.02583333,35.3725,36.01916667,35.4925,35.765,35.83583333,35.2275,35.055
8,7,2,1035,14.29306667,14.99671667,16.12666667,16.150225,12.67425,14.684375,13.15145833,16.743125,13.38494167,15.10859167,34.63166667,35.66916667,35.61166667,35.1975,35.65166667,35.37916667,35.60833333,35.71833333,35.18583333,34.67083333
8,7,3,1036,14.28553333,14.99400833,16.12301667,16.14883333,12.67113333,14.682075,13.15195,16.738475,13.38370833,15.101875,34.61833333,35.68333333,35.60083333,35.15583333,35.47333333,35.58666667,35.47833333,35.625,35.02416667,35.0375
8,7,4,1037,14.279425,14.99026667,16.11891667,16.14671667,12.669875,14.67895,13.147975,16.7359,13.3823,15.097225,34.64333333,35.73333333,35.61416667,35.21333333,35.49333333,35.66916667,35.46583333,35.5625,35.05916667,35.22666667
8,7,5,1038,14.26193333,14.98685833,16.10976667,16.11258333,12.668325,14.67796667,13.14523333,16.71748333,13.380025,15.08551667,34.62416667,35.59166667,35.3575,35.13,35.58,35.49083333,35.35916667,35.27583333,35.14333333,35.105
8,7,6,1039,14.23748333,14.970025,16.08391667,16.10745,12.6677,14.67395833,13.14235833,16.6978,13.37623333,15.07278333,34.5575,35.6675,35.22666667,35.03916667,35.73166667,35.455,35.46666667,35.2,35.18333333,35.01
8,7,7,1040,14.19376667,14.938925,16.03119167,16.10001667,12.66461667,14.65778333,13.12813333,16.6688,13.36705833,15.0202,34.65666667,35.77583333,35.28,34.97416667,35.57666667,35.47583333,35.475,35.21666667,35.21666667,35.07833333
8,7,8,1041,14.17625833,14.91908333,16.00639167,16.07891667,12.65559167,14.62693333,13.11604167,16.66033333,13.36153333,14.97596667,34.69583333,35.83,35.24333333,34.87666667,35.24333333,35.45083333,35.48166667,35.24,35.19916667,35.10333333
8,7,9,1042,14.18186667,14.92910833,16.023325,16.081075,12.65288333,14.616125,13.11085,16.66680833,13.3695,14.979375,34.70916667,35.75666667,35.15166667,34.84,35.015,35.39,35.45166667,35.22333333,35.17833333,35.05416667
8,7,10,1043,14.19773333,14.942525,16.04025833,16.09245833,12.64993333,14.630825,13.11166667,16.675575,13.3786,14.99291667,34.66333333,35.82166667,35.09083333,34.9025,34.75333333,35.355,35.40833333,35.17416667,35.15916667,35.04
8,7,11,1044,14.21676667,14.95286667,16.05769167,16.101175,12.650025,14.64433333,13.11585,16.68183333,13.38294167,15.00665,34.70583333,35.81333333,35.14416667,34.93333333,34.61583333,35.36833333,35.37666667,35.1725,35.11333333,35.15833333
8,7,12,1045,14.23805,14.964825,16.07591667,16.111375,12.64935,14.65775,13.12065833,16.69375833,13.38596667,15.02834167,34.73583333,35.8525,35.115,34.96666667,34.66666667,35.41166667,35.345,35.24,35.13583333,35.22333333
8,7,13,1046,14.26469167,14.97303333,16.09168333,16.1219,12.649075,14.67138333,13.126275,16.70565833,13.38750833,15.04576667,34.82166667,35.97083333,35.175,35.03166667,34.955,35.35833333,35.35916667,35.3025,35.11083333,35.26666667
8,7,14,1047,14.2827,14.9803,16.10986667,16.131875,12.6471,14.68063333,13.128375,16.719,13.38615833,15.079525,34.90416667,36.06333333,35.1775,34.8875,35.0425,35.485,35.41833333,35.335,35.15583333,35.2825
8,7,15,1048,14.29905833,14.98574167,16.12409167,16.141975,12.64476667,14.6905,13.12723333,16.72580833,13.382275,15.09679167,35.065,35.9925,35.24083333,34.89666667,35.2675,35.625,35.52333333,35.495,35.30083333,35.46916667
8,7,16,1049,14.314075,14.9848,16.13864167,16.15919167,12.641625,14.701375,13.12374167,16.732225,13.376825,15.108175,35.21583333,35.9725,35.41916667,35.08333333,35.57333333,35.42916667,35.52333333,35.74666667,35.27583333,35.6675
8,7,17,1050,14.31201667,14.942425,16.153625,16.17458333,12.634575,14.68750833,13.11518333,16.71435833,13.36975,15.07991667,35.51166667,35.97,35.47833333,35.14666667,35.59833333,35.415,35.49,35.715,35.18666667,35.48166667
8,7,18,1051,14.32518333,14.94505,16.1685,16.18898333,12.631675,14.69931667,13.11034167,16.70731667,13.349375,15.08698333,35.88,36.045,35.5075,35.21,35.64583333,35.41166667,35.52,35.64666667,35.15833333,35.46333333
8,7,19,1052,14.32701667,14.951675,16.17193333,16.18931667,12.62814167,14.70285,13.10825,16.71164167,13.35328333,15.09414167,35.88583333,36.03666667,35.53666667,35.20333333,35.7425,35.45166667,35.60666667,35.80916667,35.14333333,35.4425
8,7,20,1053,14.31355,14.945,16.16316667,16.18133333,12.62865,14.6999,13.10295833,16.7077,13.3447,15.08453333,36.00083333,36.08833333,35.67083333,35.26416667,35.71,35.46583333,35.61083333,35.86583333,35.21666667,35.485
8,7,21,1054,14.306625,14.94333333,16.1584,16.17736667,12.63696667,14.69956667,13.10158333,16.71141667,13.34924167,15.07724167,36.04416667,36.13333333,35.74666667,35.4375,35.66666667,35.51916667,35.6775,36.08333333,35.20583333,35.49833333
8,7,22,1055,14.300325,14.94155,16.156275,16.17578333,12.63224167,14.69508333,13.094175,16.71085833,13.348725,15.07585833,36.04,35.95666667,35.8925,35.47666667,35.74083333,35.49916667,35.8075,36.08416667,35.195,35.48666667
8,7,23,1056,14.29134167,14.93820833,16.15273333,16.17190833,12.62851667,14.69018333,13.08761667,16.704125,13.34299167,15.05874167,35.61833333,36.00833333,35.9075,35.4,35.92833333,35.58666667,35.79583333,36.09416667,35.22666667,35.43333333
8,8,0,1057,14.28019167,14.9315,16.1445,16.165425,12.62384167,14.68501667,13.08271667,16.70019167,13.34305,15.06099167,35.61,36.255,35.9825,35.4,35.995,35.84833333,35.71666667,36.15583333,35.285,35.765
